descriptor,missing_ratio,variance,mean,std
MIC5,0.0,277.9863701071421,38.96068839699385,16.672923262197965
MINdO,0.08196721311475409,0.30109958530718417,9.783517363795264,0.5487254188637375
MPC10,0.0,105.77156678312282,2.639344262295082,10.284530460022122
MPC2,0.0,91.28997581295353,15.704918032786885,9.554578787835366
MPC3,0.0,129.84574039236762,15.081967213114755,11.394987511724953
MPC4,0.0,179.66783122816446,14.065573770491802,13.404022949404572
MPC5,0.0,227.68771835528085,13.131147540983607,15.089324648746903
MPC6,0.0,196.66863746304756,9.229508196721312,14.023859577985212
MPC7,0.0,196.31496909432948,6.475409836065574,14.011244380651188
MPC8,0.0,139.32383767804353,4.590163934426229,11.803551909406064
MPC9,0.0,139.02553077129798,3.6065573770491803,11.790908818716986
MW,0.0,20063.015228498625,250.845555249203,141.64397349869364
MWC01,0.0,52.89814565976888,12.770491803278688,7.273111140342135
MWC02,0.0,0.37652150349571734,3.888601610894929,0.6136134805361738
MWC03,0.0,0.49302842089470195,4.572410087732615,0.702159825748171
MWC04,0.0,0.5861069625897095,5.336428345196689,0.7655762291174599
MWC05,0.0,0.7433387618113577,6.046535944333049,0.8621709585757095
MWC06,0.0,0.8645340340185218,6.812336556825534,0.9298032232781954
MWC07,0.0,1.063993312883876,7.531156480889312,1.0315005152126082
MWC08,0.0,1.2139983007775281,8.297202264823545,1.1018159105665193
MWC09,0.0,1.4564438597421354,9.019970946095901,1.2068321588945727
MWC10,0.0,1.6359826000549094,9.78599976803822,1.2790553545702819
MZ,0.0,0.09796344646726034,0.8501494222655993,0.31299112841622256
Mare,0.0,0.0017756079029711094,1.0222309634911009,0.042137962729243444
MaxAbsEStateIndex,0.0,0.4689307390880846,9.811403554829429,0.6847851773279593
MaxAbsPartialCharge,0.01639344262295082,0.6001677658684107,0.9306248796694864,0.7747049540750406
MaxEStateIndex,0.0,0.4689307390880846,9.811403554829429,0.6847851773279593
MaxPartialCharge,0.01639344262295082,0.7354493014552159,0.7906468037853234,0.8575834078707539
Mi,0.0,0.0011382097149799837,1.1288386229670078,0.03373736378231091
MinAbsEStateIndex,0.0,0.11851303455129965,0.21142684423584018,0.3442572214947707
MinAbsPartialCharge,0.01639344262295082,0.047661123291808286,0.4142506089420418,0.2183142764269169
MinEStateIndex,0.0,0.6508156637578886,-1.16886656996332,0.8067314694233073
MinPartialCharge,0.01639344262295082,0.017754017953569363,-0.5542286848262049,0.13324420420254446
Mm,0.0,0.1404166320776617,0.8386049439991662,0.3747220731124091
MolLogP,0.0,20.24776775867352,-1.6196604918032782,4.499751966350314
MolMR,0.0,802.7716857966684,49.06781475409837,28.33322582758039
MolWt,0.0,20069.217570872897,250.9815081967213,141.66586593415119
Mp,0.0,0.2774229481978074,0.8797080911179159,0.5267095482310981
Mpe,0.0,0.0015651775828961934,1.0059727596629124,0.039562325296880536
Mse,0.03278688524590164,0.0013912043962543232,1.034085597591983,0.03729885247905521
Mv,0.0,0.010990976352118206,0.6600411332238858,0.10483785743765563
NHOHCount,0.0,9.845740392367643,2.918032786885246,3.1377922799904465
NOCount,0.0,8.607363611932277,5.442622950819672,2.9338308765046897
NaaCH,0.0,9.587745229776944,1.9508196721311475,3.0964084403994483
NaaO,0.0,0.14512227895726942,0.04918032786885246,0.38094918159417196
NaaaC,0.0,0.12684762160709484,0.06557377049180328,0.35615673741640047
NaasC,0.0,1.9183015318462773,0.819672131147541,1.385027628549798
NdO,0.0,1.1276538564901908,1.7704918032786885,1.061910474800108
NddssS,0.0,0.06449879064767537,0.03278688524590164,0.2539661210627815
NdsCH,0.0,0.07954850846546627,0.04918032786885246,0.2820434513784468
NdsN,0.0,0.16715936576189191,0.11475409836065574,0.40885127584721065
NdssC,0.0,1.1814028486965866,1.639344262295082,1.0869235707705425
NsCH3,0.0,1.2582639075517335,0.5901639344262295,1.1217236324299018
NsCl,0.0,0.3762429454447729,0.13114754098360656,0.613386456848187
NsNH2,0.0,0.7777479172265521,0.32786885245901637,0.8819001741844437
NsOH,0.0,1.6909432948132221,1.540983606557377,1.3003627550853731
NssCH2,0.0,8.52889008331094,2.278688524590164,2.920426353002407
NssNH,0.0,0.2891695780704112,0.19672131147540983,0.5377449005526795
NssO,0.0,0.1080354743348562,0.08196721311475409,0.3286875025534987
NsssCH,0.0,0.7960225745767268,0.39344262295081966,0.8922009720778872
NsssN,0.0,0.25638269282450954,0.19672131147540983,0.5063424659501803
NssssC,0.0,0.10158559527008866,0.11475409836065574,0.3187249523807144
NumAliphaticHeterocycles,0.0,0.1343724805159903,0.11475409836065574,0.3665685209016048
NumAliphaticRings,0.0,0.1698468153722118,0.16393442622950818,0.412124757048411
NumAmideBonds,0.0,0.12684762160709487,0.06557377049180328,0.3561567374164005
NumAromaticCarbocycles,0.0,0.4740661112604138,0.4262295081967213,0.6885245901639344
NumAromaticHeterocycles,0.0,0.18704649287825853,0.09836065573770492,0.4324887199433744
NumAromaticRings,0.0,0.6428379467884976,0.5245901639344263,0.8017717547959005
NumAtomStereoCenters,0.0,0.5616769685568395,0.2786885245901639,0.7494511115188498
NumHAcceptors,0.0,6.601451222789571,4.295081967213115,2.5693289440609917
NumHDonors,0.0,3.4920720236495573,2.180327868852459,1.868708651355143
NumHeteroatoms,0.0,12.441279226014512,6.426229508196721,3.5272197586788536
NumHeterocycles,0.0,0.36441816715936587,0.21311475409836064,0.6036705783449827
NumRadicalElectrons,0.0,0.7836603063692559,0.26229508196721313,0.8852459016393445
NumRotatableBonds,0.0,12.561139478634777,3.2131147540983607,3.5441697869366777
